,Entity,Code,Year,Solar (% electricity)
4018,Moldova,MDA,-0.26305977288654936,-0.288908699772628
4019,Moldova,MDA,-0.15916945793635867,-0.288908699772628
4020,Moldova,MDA,-0.055279142986167956,-0.288908699772628
4021,Moldova,MDA,0.04861117196402275,-0.288908699772628
4022,Moldova,MDA,0.15250148691421347,-0.288908699772628
4023,Moldova,MDA,0.2563918018644042,-0.288908699772628
4024,Moldova,MDA,0.3602821168145949,-0.288908699772628
4025,Moldova,MDA,0.4641724317647856,-0.288908699772628
4026,Moldova,MDA,0.5680627467149764,-0.288908699772628
4027,Moldova,MDA,0.671953061665167,-0.288908699772628
4028,Moldova,MDA,0.7758433766153577,-0.288908699772628
4029,Moldova,MDA,0.8797336915655485,-0.288908699772628
4030,Moldova,MDA,0.9836240065157391,-0.288908699772628
4031,Moldova,MDA,1.08751432146593,-0.288908699772628
4032,Moldova,MDA,1.1914046364161206,-0.288908699772628
4033,Moldova,MDA,1.2952949513663112,-0.288908699772628
4034,Moldova,MDA,1.399185266316502,-0.288908699772628
4035,Moldova,MDA,1.5030755812666927,-0.2141802950552682
4036,Mongolia,MNG,-0.6786210326873122,-0.288908699772628
4037,Mongolia,MNG,-0.5747307177371215,-0.288908699772628
4038,Mongolia,MNG,-0.4708404027869308,-0.288908699772628
4039,Mongolia,MNG,-0.3669500878367401,-0.288908699772628
4040,Mongolia,MNG,-0.26305977288654936,-0.288908699772628
4041,Mongolia,MNG,-0.15916945793635867,-0.288908699772628
4042,Mongolia,MNG,-0.055279142986167956,-0.288908699772628
4043,Mongolia,MNG,0.04861117196402275,-0.288908699772628
4044,Mongolia,MNG,0.15250148691421347,-0.16162195685273176
4045,Mongolia,MNG,0.2563918018644042,-0.16259114571797395
4046,Mongolia,MNG,0.3602821168145949,-0.1663246656585143
4047,Mongolia,MNG,0.4641724317647856,-0.17235338799502328
4048,Mongolia,MNG,0.5680627467149764,-0.17904310393608888
4049,Mongolia,MNG,0.671953061665167,-0.18346565242512516
4050,Mongolia,MNG,0.7758433766153577,-0.19074476411818025
4051,Mongolia,MNG,0.8797336915655485,-0.19301444491064793
4052,Mongolia,MNG,0.9836240065157391,-0.1957081038389661
4053,Mongolia,MNG,1.08751432146593,-0.018424370445734507
4054,Mongolia,MNG,1.1914046364161206,0.19664363905475238
4055,Mongolia,MNG,1.2952949513663112,0.3208201256706188
4056,Mongolia,MNG,1.399185266316502,0.5998255998122698
4057,Mongolia,MNG,1.5030755812666927,0.6896975276693513
4058,Montenegro,MNE,-0.15916945793635867,-0.288908699772628
4059,Montenegro,MNE,-0.055279142986167956,-0.288908699772628
4060,Montenegro,MNE,0.04861117196402275,-0.288908699772628
4061,Montenegro,MNE,0.15250148691421347,-0.288908699772628
4062,Montenegro,MNE,0.2563918018644042,-0.288908699772628
4063,Montenegro,MNE,0.3602821168145949,-0.288908699772628
4064,Montenegro,MNE,0.4641724317647856,-0.288908699772628
4065,Montenegro,MNE,0.5680627467149764,-0.288908699772628
4066,Montenegro,MNE,0.671953061665167,-0.288908699772628
4067,Montenegro,MNE,0.7758433766153577,-0.288908699772628
4068,Montenegro,MNE,0.8797336915655485,-0.288908699772628
4069,Montenegro,MNE,0.9836240065157391,-0.288908699772628
4070,Montenegro,MNE,1.08751432146593,-0.288908699772628
4071,Montenegro,MNE,1.1914046364161206,-0.288908699772628
4072,Montenegro,MNE,1.2952949513663112,-0.288908699772628
4073,Montenegro,MNE,1.399185266316502,-0.288908699772628
4074,Montenegro,MNE,1.5030755812666927,-0.288908699772628
4075,Montserrat,MSR,-0.6786210326873122,-0.288908699772628
4076,Montserrat,MSR,-0.5747307177371215,-0.288908699772628
4077,Montserrat,MSR,-0.4708404027869308,-0.288908699772628
4078,Montserrat,MSR,-0.3669500878367401,-0.288908699772628
4079,Montserrat,MSR,-0.26305977288654936,-0.288908699772628
4080,Montserrat,MSR,-0.15916945793635867,-0.288908699772628
4081,Montserrat,MSR,-0.055279142986167956,-0.288908699772628
4082,Montserrat,MSR,0.04861117196402275,-0.288908699772628
4083,Montserrat,MSR,0.15250148691421347,-0.288908699772628
4084,Montserrat,MSR,0.2563918018644042,-0.288908699772628
4085,Montserrat,MSR,0.3602821168145949,-0.288908699772628
4086,Montserrat,MSR,0.4641724317647856,-0.288908699772628
4087,Montserrat,MSR,0.5680627467149764,-0.288908699772628
4088,Montserrat,MSR,0.671953061665167,-0.288908699772628
4089,Montserrat,MSR,0.7758433766153577,-0.288908699772628
4090,Montserrat,MSR,0.8797336915655485,-0.288908699772628
4091,Montserrat,MSR,0.9836240065157391,-0.288908699772628
4092,Montserrat,MSR,1.08751432146593,-0.288908699772628
4093,Montserrat,MSR,1.1914046364161206,-0.288908699772628
4094,Montserrat,MSR,1.2952949513663112,-0.288908699772628
4095,Montserrat,MSR,1.399185266316502,-0.288908699772628
4096,Montserrat,MSR,1.5030755812666927,-0.288908699772628
4097,Morocco,MAR,-2.236975756940173,-0.288908699772628
4098,Morocco,MAR,-2.1330854419899823,-0.288908699772628
4099,Morocco,MAR,-2.0291951270397917,-0.288908699772628
4100,Morocco,MAR,-1.9253048120896008,-0.288908699772628
4101,Morocco,MAR,-1.82141449713941,-0.288908699772628
4102,Morocco,MAR,-1.7175241821892193,-0.288908699772628
4103,Morocco,MAR,-1.6136338672390287,-0.288908699772628
4104,Morocco,MAR,-1.5097435522888378,-0.288908699772628
4105,Morocco,MAR,-1.4058532373386472,-0.288908699772628
4106,Morocco,MAR,-1.3019629223884566,-0.288908699772628
4107,Morocco,MAR,-1.1980726074382657,-0.288908699772628
4108,Morocco,MAR,-1.094182292488075,-0.288908699772628
4109,Morocco,MAR,-0.9902919775378843,-0.288908699772628
4110,Morocco,MAR,-0.8864016625876936,-0.288908699772628
4111,Morocco,MAR,-0.782511347637503,-0.288908699772628
4112,Morocco,MAR,-0.6786210326873122,-0.288908699772628
4113,Morocco,MAR,-0.5747307177371215,-0.288908699772628
4114,Morocco,MAR,-0.4708404027869308,-0.288908699772628
4115,Morocco,MAR,-0.3669500878367401,-0.288908699772628
4116,Morocco,MAR,-0.26305977288654936,-0.288908699772628
4117,Morocco,MAR,-0.15916945793635867,-0.288908699772628
4118,Morocco,MAR,-0.055279142986167956,-0.288908699772628
4119,Morocco,MAR,0.04861117196402275,-0.288908699772628
4120,Morocco,MAR,0.15250148691421347,-0.288908699772628
4121,Morocco,MAR,0.2563918018644042,-0.288908699772628
4122,Morocco,MAR,0.3602821168145949,-0.288908699772628
4123,Morocco,MAR,0.4641724317647856,-0.288908699772628
4124,Morocco,MAR,0.5680627467149764,-0.17988544127441378
4125,Morocco,MAR,0.671953061665167,-0.17740208672939037
4126,Morocco,MAR,0.7758433766153577,-0.1812610099155261
4127,Morocco,MAR,0.8797336915655485,-0.23836457250505017
4128,Morocco,MAR,0.9836240065157391,0.4132146510219447
4129,Morocco,MAR,1.08751432146593,0.40517723714561804
4130,Morocco,MAR,1.1914046364161206,1.0923552205421596
4131,Morocco,MAR,1.2952949513663112,1.6779548828564452
4132,Morocco,MAR,1.399185266316502,1.682145343019417
4133,Morocco,MAR,1.5030755812666927,1.904306820427431
4134,Mozambique,MOZ,-0.6786210326873122,-0.288908699772628
4135,Mozambique,MOZ,-0.5747307177371215,-0.288908699772628
4136,Mozambique,MOZ,-0.4708404027869308,-0.288908699772628
4137,Mozambique,MOZ,-0.3669500878367401,-0.288908699772628
4138,Mozambique,MOZ,-0.26305977288654936,-0.288908699772628
4139,Mozambique,MOZ,-0.15916945793635867,-0.288908699772628
4140,Mozambique,MOZ,-0.055279142986167956,-0.288908699772628
4141,Mozambique,MOZ,0.04861117196402275,-0.288908699772628
4142,Mozambique,MOZ,0.15250148691421347,-0.288908699772628
4143,Mozambique,MOZ,0.2563918018644042,-0.288908699772628
4144,Mozambique,MOZ,0.3602821168145949,-0.288908699772628
4145,Mozambique,MOZ,0.4641724317647856,-0.288908699772628
4146,Mozambique,MOZ,0.5680627467149764,-0.288908699772628
4147,Mozambique,MOZ,0.671953061665167,-0.288908699772628
4148,Mozambique,MOZ,0.7758433766153577,-0.288908699772628
4149,Mozambique,MOZ,0.8797336915655485,-0.288908699772628
4150,Mozambique,MOZ,0.9836240065157391,-0.288908699772628
4151,Mozambique,MOZ,1.08751432146593,-0.288908699772628
4152,Mozambique,MOZ,1.1914046364161206,-0.288908699772628
4153,Mozambique,MOZ,1.2952949513663112,-0.288908699772628
4154,Mozambique,MOZ,1.399185266316502,-0.21170737709420373
4155,Mozambique,MOZ,1.5030755812666927,-0.11392939099285476
4156,Myanmar,MMR,-0.6786210326873122,-0.288908699772628
4157,Myanmar,MMR,-0.5747307177371215,-0.288908699772628
4158,Myanmar,MMR,-0.4708404027869308,-0.288908699772628
4159,Myanmar,MMR,-0.3669500878367401,-0.288908699772628
4160,Myanmar,MMR,-0.26305977288654936,-0.288908699772628
4161,Myanmar,MMR,-0.15916945793635867,-0.288908699772628
4162,Myanmar,MMR,-0.055279142986167956,-0.288908699772628
4163,Myanmar,MMR,0.04861117196402275,-0.288908699772628
4164,Myanmar,MMR,0.15250148691421347,-0.288908699772628
4165,Myanmar,MMR,0.2563918018644042,-0.288908699772628
4166,Myanmar,MMR,0.3602821168145949,-0.288908699772628
4167,Myanmar,MMR,0.4641724317647856,-0.288908699772628
4168,Myanmar,MMR,0.5680627467149764,-0.288908699772628
4169,Myanmar,MMR,0.671953061665167,-0.24801378165068147
4170,Myanmar,MMR,0.7758433766153577,-0.25330847171411236
4171,Myanmar,MMR,0.8797336915655485,-0.1939294650683035
4172,Myanmar,MMR,0.9836240065157391,-0.14711633444700412
4173,Myanmar,MMR,1.08751432146593,-0.1429581993259081
4174,Myanmar,MMR,1.1914046364161206,-0.13324121210748477
4175,Myanmar,MMR,1.2952949513663112,-0.10023049114490351
4176,Myanmar,MMR,1.399185266316502,-0.11991339577720773
4177,Myanmar,MMR,1.5030755812666927,-0.0663276786571411
4178,Namibia,NAM,-0.6786210326873122,-0.288908699772628
4179,Namibia,NAM,-0.5747307177371215,-0.288908699772628
4180,Namibia,NAM,-0.4708404027869308,-0.288908699772628
4181,Namibia,NAM,-0.3669500878367401,-0.288908699772628
4182,Namibia,NAM,-0.26305977288654936,-0.288908699772628
4183,Namibia,NAM,-0.15916945793635867,-0.288908699772628
4184,Namibia,NAM,-0.055279142986167956,-0.288908699772628
4185,Namibia,NAM,0.04861117196402275,-0.288908699772628
4186,Namibia,NAM,0.15250148691421347,-0.288908699772628
4187,Namibia,NAM,0.2563918018644042,-0.288908699772628
4188,Namibia,NAM,0.3602821168145949,0.09100825397540534
4189,Namibia,NAM,0.4641724317647856,0.059127087928769674
4190,Namibia,NAM,0.5680627467149764,0.016423323670238358
4191,Namibia,NAM,0.671953061665167,0.45391394416183006
4192,Namibia,NAM,0.7758433766153577,0.6998817324329888
4193,Namibia,NAM,0.8797336915655485,0.9872225383888693
4194,Namibia,NAM,0.9836240065157391,1.742483828575626
4195,Namibia,NAM,1.08751432146593,2.571385495915515
4196,Namibia,NAM,1.1914046364161206,8.182430168246373
4197,Namibia,NAM,1.2952949513663112,12.519320033613528
4198,Namibia,NAM,1.399185266316502,9.154461845485393
4199,Namibia,NAM,1.5030755812666927,11.757119435360986
4200,Nauru,NRU,-0.6786210326873122,-0.288908699772628
4201,Nauru,NRU,-0.5747307177371215,-0.288908699772628
4202,Nauru,NRU,-0.4708404027869308,-0.288908699772628
4203,Nauru,NRU,-0.3669500878367401,-0.288908699772628
4204,Nauru,NRU,-0.26305977288654936,-0.288908699772628
4205,Nauru,NRU,-0.15916945793635867,-0.288908699772628
4206,Nauru,NRU,-0.055279142986167956,-0.288908699772628
4207,Nauru,NRU,0.04861117196402275,-0.288908699772628
4208,Nauru,NRU,0.15250148691421347,-0.288908699772628
4209,Nauru,NRU,0.2563918018644042,-0.288908699772628
4210,Nauru,NRU,0.3602821168145949,-0.288908699772628
4211,Nauru,NRU,0.4641724317647856,-0.288908699772628
4212,Nauru,NRU,0.5680627467149764,-0.288908699772628
4213,Nauru,NRU,0.671953061665167,-0.288908699772628
4214,Nauru,NRU,0.7758433766153577,-0.288908699772628
4215,Nauru,NRU,0.8797336915655485,-0.288908699772628
4216,Nauru,NRU,0.9836240065157391,-0.288908699772628
4217,Nauru,NRU,1.08751432146593,-0.288908699772628
4218,Nauru,NRU,1.1914046364161206,-0.288908699772628
4219,Nauru,NRU,1.2952949513663112,-0.288908699772628
4220,Nauru,NRU,1.399185266316502,-0.288908699772628
4221,Nauru,NRU,1.5030755812666927,-0.288908699772628
4222,Nepal,NPL,-0.6786210326873122,-0.288908699772628
4223,Nepal,NPL,-0.5747307177371215,-0.288908699772628
4224,Nepal,NPL,-0.4708404027869308,-0.288908699772628
4225,Nepal,NPL,-0.3669500878367401,-0.288908699772628
4226,Nepal,NPL,-0.26305977288654936,-0.288908699772628
4227,Nepal,NPL,-0.15916945793635867,-0.288908699772628
4228,Nepal,NPL,-0.055279142986167956,-0.288908699772628
4229,Nepal,NPL,0.04861117196402275,-0.10988309205589868
4230,Nepal,NPL,0.15250148691421347,-0.1111618448325602
4231,Nepal,NPL,0.2563918018644042,-0.12784359204350698
4232,Nepal,NPL,0.3602821168145949,-0.13240204506195047
4233,Nepal,NPL,0.4641724317647856,-0.14506731499120198
4234,Nepal,NPL,0.5680627467149764,-0.1479196975893431
4235,Nepal,NPL,0.671953061665167,-0.0045137278869901406
4236,Nepal,NPL,0.7758433766153577,-0.02558002984260383
4237,Nepal,NPL,0.8797336915655485,-0.00039209841364749534
4238,Nepal,NPL,0.9836240065157391,-0.053593717391789725
4239,Nepal,NPL,1.08751432146593,0.5546356889612182
4240,Nepal,NPL,1.1914046364161206,0.5089930284474364
4241,Nepal,NPL,1.2952949513663112,0.2676149482005687
4242,Nepal,NPL,1.399185266316502,0.4973332688854453
4243,Nepal,NPL,1.5030755812666927,0.6056343028337301
4244,Netherlands,NLD,-2.236975756940173,-0.288908699772628
4245,Netherlands,NLD,-2.1330854419899823,-0.288908699772628
4246,Netherlands,NLD,-2.0291951270397917,-0.288908699772628
4247,Netherlands,NLD,-1.9253048120896008,-0.288908699772628
4248,Netherlands,NLD,-1.82141449713941,-0.288908699772628
4249,Netherlands,NLD,-1.7175241821892193,-0.288908699772628
4250,Netherlands,NLD,-1.6136338672390287,-0.288908699772628
4251,Netherlands,NLD,-1.5097435522888378,-0.288908699772628
4252,Netherlands,NLD,-1.4058532373386472,-0.288908699772628
4253,Netherlands,NLD,-1.3019629223884566,-0.288908699772628
4254,Netherlands,NLD,-1.1980726074382657,-0.288908699772628
4255,Netherlands,NLD,-1.094182292488075,-0.288908699772628
4256,Netherlands,NLD,-0.9902919775378843,-0.288908699772628
4257,Netherlands,NLD,-0.8864016625876936,-0.288908699772628
4258,Netherlands,NLD,-0.782511347637503,-0.283157039127604
4259,Netherlands,NLD,-0.6786210326873122,-0.28334106143528104
4260,Netherlands,NLD,-0.5747307177371215,-0.2835818113297257
4261,Netherlands,NLD,-0.4708404027869308,-0.2785130613644177
4262,Netherlands,NLD,-0.3669500878367401,-0.27345245188482864
4263,Netherlands,NLD,-0.26305977288654936,-0.2741272569172081
4264,Netherlands,NLD,-0.15916945793635867,-0.2689371442121164
4265,Netherlands,NLD,-0.055279142986167956,-0.26873680161539876
4266,Netherlands,NLD,0.04861117196402275,-0.26994903498025213
4267,Netherlands,NLD,0.15250148691421347,-0.2703727159944706
4268,Netherlands,NLD,0.2563918018644042,-0.27137819003027525
4269,Netherlands,NLD,0.3602821168145949,-0.2638382020604671
4270,Netherlands,NLD,0.4641724317647856,-0.24517869630935932
4271,Netherlands,NLD,0.5680627467149764,-0.19716393513601826
4272,Netherlands,NLD,0.671953061665167,-0.08787087825134036
4273,Netherlands,NLD,0.7758433766153577,0.06307208680377994
4274,Netherlands,NLD,0.8797336915655485,0.21884604056527496
4275,Netherlands,NLD,0.9836240065157391,0.41064840601157265
4276,Netherlands,NLD,1.08751432146593,0.6579268142253867
4277,Netherlands,NLD,1.1914046364161206,1.3353296950048932
4278,Netherlands,NLD,1.2952949513663112,1.9360538935405396
4279,Netherlands,NLD,1.399185266316502,3.1846751026459654
4280,Netherlands,NLD,1.5030755812666927,4.417487499932265
4281,Netherlands,NLD,1.6069658962168833,6.852146447230589
4282,New Caledonia,NCL,-0.6786210326873122,-0.288908699772628
4283,New Caledonia,NCL,-0.5747307177371215,-0.288908699772628
4284,New Caledonia,NCL,-0.4708404027869308,-0.288908699772628
4285,New Caledonia,NCL,-0.3669500878367401,-0.288908699772628
4286,New Caledonia,NCL,-0.26305977288654936,-0.288908699772628
4287,New Caledonia,NCL,-0.15916945793635867,-0.288908699772628
4288,New Caledonia,NCL,-0.055279142986167956,-0.288908699772628
4289,New Caledonia,NCL,0.04861117196402275,-0.288908699772628
4290,New Caledonia,NCL,0.15250148691421347,-0.288908699772628
4291,New Caledonia,NCL,0.2563918018644042,-0.288908699772628
4292,New Caledonia,NCL,0.3602821168145949,-0.288908699772628
4293,New Caledonia,NCL,0.4641724317647856,-0.288908699772628
4294,New Caledonia,NCL,0.5680627467149764,-0.288908699772628
4295,New Caledonia,NCL,0.671953061665167,-0.288908699772628
4296,New Caledonia,NCL,0.7758433766153577,-0.288908699772628
4297,New Caledonia,NCL,0.8797336915655485,-0.10793008718175416
4298,New Caledonia,NCL,0.9836240065157391,-0.12076978293742874
4299,New Caledonia,NCL,1.08751432146593,0.19902382719592027
4300,New Caledonia,NCL,1.1914046364161206,0.5405765602401394
4301,New Caledonia,NCL,1.2952949513663112,1.6130957688111622
4302,New Caledonia,NCL,1.399185266316502,2.081049249967001
4303,New Caledonia,NCL,1.5030755812666927,2.3772940994438296
4304,New Zealand,NZL,-2.236975756940173,-0.288908699772628
4305,New Zealand,NZL,-2.1330854419899823,-0.288908699772628
4306,New Zealand,NZL,-2.0291951270397917,-0.288908699772628
4307,New Zealand,NZL,-1.9253048120896008,-0.288908699772628
4308,New Zealand,NZL,-1.82141449713941,-0.288908699772628
4309,New Zealand,NZL,-1.7175241821892193,-0.288908699772628
4310,New Zealand,NZL,-1.6136338672390287,-0.288908699772628
4311,New Zealand,NZL,-1.5097435522888378,-0.288908699772628
4312,New Zealand,NZL,-1.4058532373386472,-0.288908699772628
4313,New Zealand,NZL,-1.3019629223884566,-0.288908699772628
4314,New Zealand,NZL,-1.1980726074382657,-0.288908699772628
4315,New Zealand,NZL,-1.094182292488075,-0.288908699772628
4316,New Zealand,NZL,-0.9902919775378843,-0.288908699772628
4317,New Zealand,NZL,-0.8864016625876936,-0.288908699772628
4318,New Zealand,NZL,-0.782511347637503,-0.288908699772628
4319,New Zealand,NZL,-0.6786210326873122,-0.288908699772628
4320,New Zealand,NZL,-0.5747307177371215,-0.288908699772628
4321,New Zealand,NZL,-0.4708404027869308,-0.288908699772628
4322,New Zealand,NZL,-0.3669500878367401,-0.288908699772628
4323,New Zealand,NZL,-0.26305977288654936,-0.288908699772628
4324,New Zealand,NZL,-0.15916945793635867,-0.288908699772628
4325,New Zealand,NZL,-0.055279142986167956,-0.288908699772628
4326,New Zealand,NZL,0.04861117196402275,-0.288908699772628
4327,New Zealand,NZL,0.15250148691421347,-0.288908699772628
4328,New Zealand,NZL,0.2563918018644042,-0.288908699772628
4329,New Zealand,NZL,0.3602821168145949,-0.288908699772628
4330,New Zealand,NZL,0.4641724317647856,-0.288908699772628
4331,New Zealand,NZL,0.5680627467149764,-0.288908699772628
4332,New Zealand,NZL,0.671953061665167,-0.2771596165891484
4333,New Zealand,NZL,0.7758433766153577,-0.2655703096923287
4334,New Zealand,NZL,0.8797336915655485,-0.24297504420520033
4335,New Zealand,NZL,0.9836240065157391,-0.21933397178937108
4336,New Zealand,NZL,1.08751432146593,-0.19699897539576114
4337,New Zealand,NZL,1.1914046364161206,-0.17431252442445508
4338,New Zealand,NZL,1.2952949513663112,-0.14125955445795038
4339,New Zealand,NZL,1.399185266316502,-0.10449326583573573
4340,New Zealand,NZL,1.5030755812666927,-0.059663563950164596
4341,Nicaragua,NIC,-0.6786210326873122,-0.288908699772628
4342,Nicaragua,NIC,-0.5747307177371215,-0.288908699772628
4343,Nicaragua,NIC,-0.4708404027869308,-0.288908699772628
4344,Nicaragua,NIC,-0.3669500878367401,-0.288908699772628
4345,Nicaragua,NIC,-0.26305977288654936,-0.288908699772628
4346,Nicaragua,NIC,-0.15916945793635867,-0.288908699772628
4347,Nicaragua,NIC,-0.055279142986167956,-0.288908699772628
4348,Nicaragua,NIC,0.04861117196402275,-0.288908699772628
4349,Nicaragua,NIC,0.15250148691421347,-0.288908699772628
4350,Nicaragua,NIC,0.2563918018644042,-0.288908699772628
4351,Nicaragua,NIC,0.3602821168145949,-0.288908699772628
4352,Nicaragua,NIC,0.4641724317647856,-0.288908699772628
4353,Nicaragua,NIC,0.5680627467149764,-0.16096752779478546
4354,Nicaragua,NIC,0.671953061665167,-0.288908699772628
4355,Nicaragua,NIC,0.7758433766153577,-0.288908699772628
4356,Nicaragua,NIC,0.8797336915655485,-0.288908699772628
4357,Nicaragua,NIC,0.9836240065157391,-0.288908699772628
4358,Nicaragua,NIC,1.08751432146593,-0.1752805785538162
4359,Nicaragua,NIC,1.1914046364161206,-0.06917750809954976
4360,Nicaragua,NIC,1.2952949513663112,0.04436664764097339
4361,Nicaragua,NIC,1.399185266316502,0.048890725129896416
4362,Nicaragua,NIC,1.5030755812666927,0.03356937693302002
4363,Niger,NER,-0.6786210326873122,-0.288908699772628
4364,Niger,NER,-0.5747307177371215,-0.288908699772628
4365,Niger,NER,-0.4708404027869308,-0.288908699772628
4366,Niger,NER,-0.3669500878367401,-0.288908699772628
4367,Niger,NER,-0.26305977288654936,-0.288908699772628
4368,Niger,NER,-0.15916945793635867,-0.288908699772628
4369,Niger,NER,-0.055279142986167956,-0.288908699772628
4370,Niger,NER,0.04861117196402275,-0.288908699772628
4371,Niger,NER,0.15250148691421347,-0.288908699772628
4372,Niger,NER,0.2563918018644042,-0.288908699772628
4373,Niger,NER,0.3602821168145949,-0.288908699772628
4374,Niger,NER,0.4641724317647856,-0.288908699772628
4375,Niger,NER,0.5680627467149764,0.9872225383888693
4376,Niger,NER,0.671953061665167,0.8960702999817456
4377,Niger,NER,0.7758433766153577,0.8960702999817456
4378,Niger,NER,0.8797336915655485,0.6869563442106451
4379,Niger,NER,0.9836240065157391,0.706473652057987
4380,Niger,NER,1.08751432146593,0.6501312782605548
4381,Niger,NER,1.1914046364161206,4.319342800041766
4382,Niger,NER,1.2952949513663112,3.7905270133670674
4383,Niger,NER,1.399185266316502,5.498198008491208
4384,Niger,NER,1.5030755812666927,5.240993697234057
4385,Nigeria,NGA,-0.6786210326873122,-0.288908699772628
4386,Nigeria,NGA,-0.5747307177371215,-0.288908699772628
4387,Nigeria,NGA,-0.4708404027869308,-0.288908699772628
4388,Nigeria,NGA,-0.3669500878367401,-0.288908699772628
4389,Nigeria,NGA,-0.26305977288654936,-0.288908699772628
4390,Nigeria,NGA,-0.15916945793635867,-0.288908699772628
4391,Nigeria,NGA,-0.055279142986167956,-0.288908699772628
4392,Nigeria,NGA,0.04861117196402275,-0.288908699772628
4393,Nigeria,NGA,0.15250148691421347,-0.288908699772628
4394,Nigeria,NGA,0.2563918018644042,-0.288908699772628
4395,Nigeria,NGA,0.3602821168145949,-0.288908699772628
4396,Nigeria,NGA,0.4641724317647856,-0.288908699772628
4397,Nigeria,NGA,0.5680627467149764,-0.2524478044097785
4398,Nigeria,NGA,0.671953061665167,-0.25266024886512967
4399,Nigeria,NGA,0.7758433766153577,-0.25637986829112674
4400,Nigeria,NGA,0.8797336915655485,-0.24043228524141966
4401,Nigeria,NGA,0.9836240065157391,-0.24226472442819874
4402,Nigeria,NGA,1.08751432146593,-0.24337428509884312
4403,Nigeria,NGA,1.1914046364161206,-0.24204512317373786
4404,Nigeria,NGA,1.2952949513663112,-0.22600934427074681
4405,Nigeria,NGA,1.399185266316502,-0.22196973430319503
4406,Nigeria,NGA,1.5030755812666927,-0.20983479413717537
4407,Non-OECD (BP),NGA,-2.236975756940173,-0.288908699772628
4408,Non-OECD (BP),NGA,-2.1330854419899823,-0.288908699772628
4409,Non-OECD (BP),NGA,-2.0291951270397917,-0.288908699772628
4410,Non-OECD (BP),NGA,-1.9253048120896008,-0.288908699772628
4411,Non-OECD (BP),NGA,-1.82141449713941,-0.288908699772628
4412,Non-OECD (BP),NGA,-1.7175241821892193,-0.2888847086889389
4413,Non-OECD (BP),NGA,-1.6136338672390287,-0.2888852019606171
4414,Non-OECD (BP),NGA,-1.5097435522888378,-0.2888738831195107
4415,Non-OECD (BP),NGA,-1.4058532373386472,-0.28886314648251865
4416,Non-OECD (BP),NGA,-1.3019629223884566,-0.28885305581881154
4417,Non-OECD (BP),NGA,-1.1980726074382657,-0.2888232480242499
4418,Non-OECD (BP),NGA,-1.094182292488075,-0.28875370268493067
4419,Non-OECD (BP),NGA,-0.9902919775378843,-0.2887388533022528
4420,Non-OECD (BP),NGA,-0.8864016625876936,-0.2887142873653478
4421,Non-OECD (BP),NGA,-0.782511347637503,-0.28869276016652495
4422,Non-OECD (BP),NGA,-0.6786210326873122,-0.28851600889301315
4423,Non-OECD (BP),NGA,-0.5747307177371215,-0.28836381279134626
4424,Non-OECD (BP),NGA,-0.4708404027869308,-0.2882086591100973
4425,Non-OECD (BP),NGA,-0.3669500878367401,-0.28805994754342934
4426,Non-OECD (BP),NGA,-0.26305977288654936,-0.2879632132505623
4427,Non-OECD (BP),NGA,-0.15916945793635867,-0.2878596852242984
4428,Non-OECD (BP),NGA,-0.055279142986167956,-0.28762764855857786
4429,Non-OECD (BP),NGA,0.04861117196402275,-0.2871847225233544
4430,Non-OECD (BP),NGA,0.15250148691421347,-0.28675901481112936
4431,Non-OECD (BP),NGA,0.2563918018644042,-0.2857133812780342
4432,Non-OECD (BP),NGA,0.3602821168145949,-0.2825780309369927
4433,Non-OECD (BP),NGA,0.4641724317647856,-0.2681994036420866
4434,Non-OECD (BP),NGA,0.5680627467149764,-0.24987784662323406
4435,Non-OECD (BP),NGA,0.671953061665167,-0.21707888330218125
4436,Non-OECD (BP),NGA,0.7758433766153577,-0.14386282769181055
4437,Non-OECD (BP),NGA,0.8797336915655485,-0.06195757686422277
4438,Non-OECD (BP),NGA,0.9836240065157391,0.06731084291846247
4439,Non-OECD (BP),NGA,1.08751432146593,0.2862953883356091
4440,Non-OECD (BP),NGA,1.1914046364161206,0.5268717378671949
4441,Non-OECD (BP),NGA,1.2952949513663112,0.7506995848704082
4442,Non-OECD (BP),NGA,1.399185266316502,0.9679297390309828
4443,Non-OECD (BP),NGA,1.5030755812666927,1.1798173277254593
4444,North America,NGA,-2.236975756940173,-0.28874431512447846
4445,North America,NGA,-2.1330854419899823,-0.28869397234812993
4446,North America,NGA,-2.0291951270397917,-0.28875430847960687
4447,North America,NGA,-1.9253048120896008,-0.2887808813611556
4448,North America,NGA,-1.82141449713941,-0.2856090940736506
4449,North America,NGA,-1.7175241821892193,-0.28413718565946633
4450,North America,NGA,-1.6136338672390287,-0.2828611303689783
4451,North America,NGA,-1.5097435522888378,-0.283738704242558
4452,North America,NGA,-1.4058532373386472,-0.28309397916715967
4453,North America,NGA,-1.3019629223884566,-0.2828929527427663
4454,North America,NGA,-1.1980726074382657,-0.2828951903622932
4455,North America,NGA,-1.094182292488075,-0.2827215100772517
4456,North America,NGA,-0.9902919775378843,-0.2828977310757463
4457,North America,NGA,-0.8864016625876936,-0.28312945981993626
4458,North America,NGA,-0.782511347637503,-0.2832928488468422
4459,North America,NGA,-0.6786210326873122,-0.28337406756753103
4460,North America,NGA,-0.5747307177371215,-0.28273614194897806
4461,North America,NGA,-0.4708404027869308,-0.2828101100557705
